what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1509285465284
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1509285465284
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1509285465284
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1509285465284
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1509285465284
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1509285465284
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1509285465284
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1509285465300
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1509285465300
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1509285465300
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1509285465300
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1509285465300
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1509285465300
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1509285465300
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1509285465300
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1509285465300
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1509285465300
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1509285465300
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1509285465300
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1509285465300
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1509285465300
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1509285465300
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1509285465300
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1509285465315
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1509285465315
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1509285465315
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1509285465315
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1509285465315
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1509285465315
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1509285465315
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1509285465315
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1509285465315
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1509285465315
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1509285465315
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1509285465315
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1509285465315
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1509285465315
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1509285465315
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1509285465315
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1509285465315
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1509285465315
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1509285465315
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1509285465315
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1509285465315
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1509285465315
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1509285465315
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1509285465315
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1509285465315
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1509285465315
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1509285465315
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1509285465315
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1509285465315
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1509285465315
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1509285465315
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1509285465315
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1509285465315
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1509285465315
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1509285465315
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1509285465315
os,sysinfo,,,"win32",1509285465315
arch,sysinfo,,,"x86_64",1509285465315
ws,sysinfo,,,"win32",1509285465315
locale,sysinfo,,,"zh_CN",1509285465315
processors,sysinfo,,,"4",1509285465315
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509285465315
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1509285465315
java.specification.name,sysinfo,,,"Java Platform API Specification",1509285465315
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509285465315
java.specification.version,sysinfo,,,"1.6",1509285465315
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1509285465315
java.version,sysinfo,,,"1.6.0_45",1509285465315
java.vm.info,sysinfo,,,"mixed mode",1509285465315
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1509285465315
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509285465315
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509285465315
java.vm.specification.version,sysinfo,,,"1.0",1509285465315
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1509285465315
java.vm.version,sysinfo,,,"20.45-b01",1509285465315
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1509285491441
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1509285491519
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1509285491551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285500272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285502135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285502879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285519156
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509285522232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509285531081
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1509285535849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1509285563667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509285565636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1509285592379
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1509285592394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509285593546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1509285600500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509285602776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509285620081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509285620362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509285620797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1509285623016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509285627685
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509285681708
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509285684741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285728952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285730332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285770096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285772747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285788903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285794084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285795375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285800247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285804144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285805130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285808305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285810112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509285812952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509285814169
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509285822274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509285826627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285855281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285856344
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1509285869494
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1509285869510
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509285882949
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509285891946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285906440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285906581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285912685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285912857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285913888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285914013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285914888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285915029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285915857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509285916030
