what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509032500395
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509032502856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509032505427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509032969409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509032972705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509032973442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509032978829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509032981456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509032982867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509032992154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509032995479
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509033017485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509033020613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033026151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033026928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033027475
error,log,,,"Internal Error",1509033028444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033045620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509033049156
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509033081148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033093891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033098950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033101529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509033114980
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509033115942
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1509071305536
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1509071305536
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1509071305536
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1509071305551
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1509071305551
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1509071305551
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1509071305551
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1509071305551
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1509071305551
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1509071305551
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1509071305551
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1509071305551
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1509071305551
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1509071305551
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1509071305567
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1509071305567
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1509071305567
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1509071305567
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1509071305567
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1509071305567
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1509071305567
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1509071305567
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1509071305567
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1509071305567
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1509071305567
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1509071305583
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1509071305583
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1509071305583
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1509071305583
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1509071305583
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1509071305583
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1509071305583
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1509071305583
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1509071305583
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1509071305583
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1509071305583
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1509071305583
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1509071305598
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1509071305598
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1509071305598
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1509071305598
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1509071305598
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1509071305598
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1509071305598
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1509071305598
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1509071305598
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1509071305598
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1509071305598
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1509071305614
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1509071305614
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1509071305614
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1509071305614
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1509071305614
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1509071305614
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1509071305614
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1509071305614
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1509071305614
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1509071305614
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1509071305614
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1509071305614
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1509071305614
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1509071305630
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1509071305630
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1509071305630
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1509071305630
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1509071305630
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1509071305630
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1509071305630
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1509071305630
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1509071305630
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1509071305630
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1509071305630
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1509071305630
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1509071305645
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1509071305645
os,sysinfo,,,"win32",1509071305645
arch,sysinfo,,,"x86_64",1509071305645
ws,sysinfo,,,"win32",1509071305645
locale,sysinfo,,,"zh_CN",1509071305645
processors,sysinfo,,,"4",1509071305645
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509071305645
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1509071305645
java.specification.name,sysinfo,,,"Java Platform API Specification",1509071305645
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509071305645
java.specification.version,sysinfo,,,"1.6",1509071305645
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1509071305645
java.version,sysinfo,,,"1.6.0_45",1509071305645
java.vm.info,sysinfo,,,"mixed mode",1509071305645
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1509071305645
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509071305645
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509071305645
java.vm.specification.version,sysinfo,,,"1.0",1509071305645
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1509071305645
java.vm.version,sysinfo,,,"20.45-b01",1509071305645
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509071309427
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1509071317846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071321737
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1509071410077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071410530
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509071410952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509071411046
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1509071461630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071491286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071494292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071501371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071503247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071511810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071513466
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1509071523905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071540532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071541344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071547392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071548767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071555658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071556096
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1509071597788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071608508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071608696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071639168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509071642888
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1509071684923
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1509071685002
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1509071685049
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509071689893
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509071689924
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509071690643
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509071693206
